gt,fid,group,tier,bed,id,canopy_area_sq_m,mNDVI_mean,mNDVI_median,mNDVI_max,cDSM_mean,cDSM_max,sDSM_median,mean_can_height,max_can_height,can_volume,date,count_thermal,mean_thermal,median_thermal,median.thermal.filtered.to.remove.poor.stands,stdev_thermal,min_thermal,max_thermal,name,entry.type,num,treatment
231,1687,south,21,50,1687,8.260990207,0.827483908,0.865001142,0.91997838,16.16003541,16.32968521,15.85867119,0.301364218,0.471014023,2.489566857,08-10-21,297,22.00884049,21.90003906,21.90003906,0.635187941,20.78585938,25.11003906,M6.55,MAGIC family 6,231,control
231,1687,south,21,50,1687,1.182835991,0.663657292,0.682033002,0.782892168,14.78243346,14.84773254,14.77462006,0.007813402,0.073112488,0.009241973,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.55,MAGIC family 6,231,control
88,1688,south,22,50,1688,0.071466819,0.589889479,0.587837309,0.708724618,14.78066083,14.80232811,14.78316307,-0.002502241,0.019165039,-0.000178827,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.88,MAGIC family 2,88,control
88,1688,south,22,50,1688,7.432053589,0.637900163,NA,0.864078462,12.88999862,13.06031513,12.84944534,0.040553272,0.210869789,0.301394094,09-28-21,305,29.70519582,29.63517578,29.63517578,2.442409886,25.57320313,35.74228516,M2.88,MAGIC family 2,88,control
88,1688,south,22,50,1688,1.006720376,0.676114299,0.680844963,0.846005142,15.93699061,16.13092422,15.84065914,0.096331473,0.290265083,0.096978856,08-10-21,297,38.97905796,40.9409375,NA,4.796746158,26.06488281,45.56830078,M2.88,MAGIC family 2,88,control
88,1688,south,22,50,1688,2.141312565,0.714375447,NA,0.87049824,15.87201594,16.05627632,15.78611374,0.085902199,0.270162582,0.183943458,08-24-21,308,45.17378817,47.20919922,NA,4.851241601,34.85765625,51.25685547,M2.88,MAGIC family 2,88,control
320,1689,south,23,50,1689,0.443415097,0.650503567,0.662004292,0.77967602,14.77338057,14.79131508,14.77296925,0.000411326,0.018345833,0.000182388,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.136,MAGIC family 8,320,control
320,1689,south,23,50,1689,9.081541362,0.680834925,NA,0.858969212,13.03501938,13.29407501,12.86777401,0.167245368,0.426301003,1.518845723,09-28-21,288,25.85570882,25.56982422,25.56982422,1.381365712,24.23109375,33.73292969,M8.136,MAGIC family 8,320,control
320,1689,south,23,50,1689,6.777070498,0.782256043,NA,0.907956779,16.02641159,16.35068703,15.79742336,0.228988226,0.553263664,1.551869354,08-24-21,294,35.01773683,33.55750977,33.55750977,3.6117162,31.94175781,48.83822266,M8.136,MAGIC family 8,320,control
320,1689,south,23,50,1689,4.986754327,0.788029926,0.826743752,0.893292367,16.09397311,16.35651016,15.86187172,0.232101394,0.494638443,1.157432632,08-10-21,300,28.22899284,26.27633789,26.27633789,6.155867624,21.61074219,44.75205078,M8.136,MAGIC family 8,320,control
247,1690,south,24,50,1690,1.116258902,0.682643622,0.702983081,0.816430032,14.78401904,14.83768082,14.76525402,0.018765021,0.072426796,0.020946622,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.141,MAGIC family 6,247,control
247,1690,south,24,50,1690,11.60990341,0.705215024,NA,0.875729084,12.99149433,13.12581158,12.88244629,0.10904804,0.243365288,1.266037213,09-28-21,300,25.41479186,25.34433594,25.34433594,0.768224618,23.82880859,29.00771484,M6.141,MAGIC family 6,247,control
247,1690,south,24,50,1690,8.819803313,0.829050835,NA,0.907272935,15.99935711,16.17644882,15.801507,0.197850111,0.374941826,1.744999066,08-24-21,288,33.31452433,33.31279297,33.31279297,0.396160359,32.46791016,34.73310547,M6.141,MAGIC family 6,247,control
247,1690,south,24,50,1690,7.207991238,0.845248621,0.867381066,0.910613894,16.11434312,16.23468781,15.87372398,0.240619134,0.360963821,1.734380606,08-10-21,291,23.12014276,22.85019531,22.85019531,0.913233499,22.06699219,31.26804688,M6.141,MAGIC family 6,247,control
208,1691,south,25,50,1691,9.431519021,0.667942141,NA,0.872372746,12.98293941,13.10191917,12.88832855,0.09461086,0.213590622,0.892324124,09-28-21,301,27.57211255,27.27173828,27.27173828,1.460992855,25.36548828,32.71015625,M5.111,MAGIC family 5,208,control
208,1691,south,25,50,1691,8.638156094,0.82386368,NA,0.908364356,16.0044213,16.19626427,15.80146217,0.202959131,0.394802094,1.753192655,08-24-21,288,34.57038161,34.04894531,34.04894531,1.560531862,33.24039063,44.17117188,M5.111,MAGIC family 5,208,control
208,1691,south,25,50,1691,0.42563202,0.66354028,0.676640689,0.798287332,14.7567175,14.76989174,14.75074291,0.005974584,0.019148827,0.002542974,07-06-21,NA,NA,NA,NA,NA,NA,NA,M5.111,MAGIC family 5,208,control
208,1691,south,25,50,1691,6.255704157,0.809976658,0.846397579,0.911172867,16.1164128,16.3713913,15.86760807,0.248804726,0.503783226,1.556448759,08-10-21,291,23.67959293,22.88769531,22.88769531,2.595065688,20.94251953,39.04386719,M5.111,MAGIC family 5,208,control
294,1692,south,26,50,1692,10.79969567,0.672418459,NA,0.855547905,13.03852328,13.19948864,12.8855958,0.152927479,0.313892841,1.651570237,09-28-21,288,27.20443814,26.90700195,26.90700195,1.186088132,25.82619141,33.41341797,M8.43,MAGIC family 8,294,control
294,1692,south,26,50,1692,0.701874743,0.690262917,0.715549111,0.813534141,14.73474357,14.76534653,14.72720337,0.007540205,0.038143158,0.005292279,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.43,MAGIC family 8,294,control
294,1692,south,26,50,1692,6.743205541,0.835823145,0.86615783,0.920839369,16.12696724,16.31133842,15.86862659,0.258340641,0.44271183,1.74204404,08-10-21,303,23.45872544,22.35808594,22.35808594,2.592813189,21.36078125,34.73863281,M8.43,MAGIC family 8,294,control
294,1692,south,26,50,1692,9.435033663,0.8447342,NA,0.921180964,16.05244962,16.23587036,15.79586601,0.256583604,0.440004349,2.420874946,08-24-21,296,34.42578125,34.07014648,34.07014648,1.469724641,32.63986328,43.12675781,M8.43,MAGIC family 8,294,control
104,1693,south,27,50,1693,10.68611914,0.695889142,NA,0.877919257,13.00642981,13.34755993,12.88836765,0.11806216,0.459192276,1.261626305,09-28-21,288,27.23315403,26.72241211,26.72241211,1.95001098,24.68119141,36.06679688,M2.133,MAGIC family 2,104,control
104,1693,south,27,50,1693,0.244398873,0.618781623,0.613449246,0.75437361,14.72275205,14.74834728,14.7181797,0.00457235,0.03016758,0.001117477,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.133,MAGIC family 2,104,control
104,1693,south,27,50,1693,3.546321624,0.799971113,0.842493474,0.903651774,16.14308965,16.40390396,15.85845661,0.284633042,0.54544735,1.009400312,08-10-21,312,28.77552928,26.43196289,26.43196289,6.845450593,20.81634766,43.50199219,M2.133,MAGIC family 2,104,control
104,1693,south,27,50,1693,5.770274814,0.782556922,NA,0.905677497,16.00668275,16.31063652,15.78623819,0.22044456,0.524398327,1.272025693,08-24-21,312,38.55267146,36.1534082,36.1534082,4.962027321,33.61546875,51.55007813,M2.133,MAGIC family 2,104,control
262,1694,south,28,50,1694,0.472340547,0.656747517,0.674997866,0.783894181,14.70932134,14.74293137,14.70839596,0.000925382,0.034535408,0.000437095,07-06-21,NA,NA,NA,NA,NA,NA,NA,M7.45,MAGIC family 7,262,control
262,1694,south,28,50,1694,6.731061873,0.785317852,NA,0.889409363,15.94619554,16.08662415,15.78618145,0.160014085,0.300442696,1.077064709,08-24-21,308,37.11871278,36.57150391,36.57150391,1.611330837,34.93552734,45.03197266,M7.45,MAGIC family 7,262,control
262,1694,south,28,50,1694,5.433514001,0.791533352,0.834136426,0.893360376,16.06578111,16.20399857,15.85671139,0.20906972,0.347287178,1.135983252,08-10-21,313,24.22069801,23.18558594,23.18558594,3.140488803,20.84445313,37.09050781,M7.45,MAGIC family 7,262,control
262,1694,south,28,50,1694,11.08043005,0.643298579,NA,0.847187757,12.97053452,13.12318039,12.90111828,0.069416245,0.222062111,0.769161845,09-28-21,318,28.96367396,28.29895508,28.29895508,1.858193483,26.66095703,34.68607422,M7.45,MAGIC family 7,262,control
133,1695,south,29,50,1695,6.332526014,0.80086444,0.83322674,0.894253612,16.23658885,16.45597267,15.85897064,0.377618209,0.597002029,2.391277133,08-10-21,295,21.58887977,20.89892578,20.89892578,2.056221594,19.51347656,34.02228516,M3.81,MAGIC family 3,133,control
133,1695,south,29,50,1695,0.634579126,0.633284546,0.634296089,0.787346363,14.71050064,14.74006462,14.7024231,0.008077544,0.037641525,0.005125841,07-06-21,NA,NA,NA,NA,NA,NA,NA,M3.81,MAGIC family 3,133,control
133,1695,south,29,50,1695,10.97851666,0.651610226,NA,0.841489375,13.05629942,13.20372295,12.92519522,0.131104202,0.278527737,1.439329668,09-28-21,300,27.03131934,27.04131836,27.04131836,0.710643289,25.41861328,31.53962891,M3.81,MAGIC family 3,133,control
133,1695,south,29,50,1695,9.637439993,0.814285436,NA,0.908472776,16.08459453,16.3192749,15.79615593,0.288438598,0.523118973,2.779809678,08-24-21,300,36.13544362,35.97661133,35.97661133,0.660971658,35.44,40.40927734,M3.81,MAGIC family 3,133,control
283,1696,south,30,50,1696,0.21617191,0.609527995,0.609827071,0.762818635,14.68548538,14.70876408,14.69418526,-0.008699874,0.014578819,-0.001880668,07-06-21,NA,NA,NA,NA,NA,NA,NA,M7.138,MAGIC family 7,283,control
283,1696,south,30,50,1696,7.447262806,0.795961529,NA,0.902151823,16.03869336,16.20488167,15.79978752,0.238905843,0.405094147,1.779194596,08-24-21,302,38.02529931,37.26728516,37.26728516,1.982641186,36.36638672,49.70935547,M7.138,MAGIC family 7,283,control
283,1696,south,30,50,1696,9.023716299,0.648555708,NA,0.831010103,13.07541411,13.21543217,12.93048382,0.144930291,0.284948349,1.307809829,09-28-21,309,27.92298076,27.68214844,27.68214844,1.012148194,26.28173828,32.98330078,M7.138,MAGIC family 7,283,control
283,1696,south,30,50,1696,5.49112049,0.768720542,0.816596925,0.893472135,16.12036173,16.29994392,15.8682909,0.252070828,0.431653023,1.384151289,08-10-21,288,25.06135654,23.4597168,23.4597168,4.501114739,20.33527344,40.94646484,M7.138,MAGIC family 7,283,control
2,1697,south,31,50,1697,0.755456357,0.660182087,0.678077281,0.784671605,14.70158096,14.74204159,14.68128967,0.020291283,0.060751915,0.015329179,07-06-21,NA,NA,NA,NA,NA,NA,NA,Victor,MAGIC parent,2,control
2,1697,south,31,50,1697,9.766955163,0.819498327,NA,0.897776723,16.05085219,16.27822876,15.8073864,0.243465788,0.470842361,2.377919437,08-24-21,320,36.37899774,36.05570313,36.05570313,1.227763121,35.19509766,47.73169922,Victor,MAGIC parent,2,control
2,1697,south,31,50,1697,7.420590396,0.82108278,0.852849662,0.916284978,16.13981539,16.32958031,15.87212467,0.267690723,0.457455635,1.986423205,08-10-21,288,20.47087897,20.06624023,20.06624023,1.662858579,18.69853516,30.38162109,Victor,MAGIC parent,2,control
2,1697,south,31,50,1697,10.04190832,0.692992236,NA,0.859826148,13.11642047,13.32725048,12.9418335,0.174586976,0.385416985,1.753186402,09-28-21,300,27.81324297,27.79438477,27.79438477,0.605332864,26.41691406,31.87537109,Victor,MAGIC parent,2,control
302,1718,south,18,51,1718,11.03115372,0.840841769,0.868952096,0.913079202,16.12796404,16.3338871,15.81832981,0.309634227,0.515557289,3.415622752,08-10-21,288,23.45924811,23.19430664,23.19430664,0.895570078,22.60400391,28.69146484,M8.80,MAGIC family 8,302,control
302,1718,south,18,51,1718,1.57815483,0.706345908,0.733669281,0.822476327,14.82679586,14.87956333,14.78452015,0.042275715,0.095043182,0.066717623,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.80,MAGIC family 8,302,control
302,1718,south,18,51,1718,12.36623292,0.838120963,NA,0.913353384,16.13497198,16.40081024,15.78738308,0.3475889,0.613427162,4.298365296,08-24-21,306,33.19178762,33.20753906,33.20753906,0.271385711,32.51462891,34.03677734,M8.80,MAGIC family 8,302,control
302,1718,south,18,51,1718,12.25784857,0.65553551,NA,0.854148448,13.05241088,13.24823952,12.8449502,0.207460676,0.403289318,2.543021555,09-28-21,302,24.71918745,24.63229492,24.63229492,0.599940537,23.62146484,26.36193359,M8.80,MAGIC family 8,302,control
160,1719,south,19,51,1719,10.40531068,0.810799516,NA,0.917253852,16.03495586,16.23966217,15.78360605,0.251349804,0.456056118,2.615372803,08-24-21,306,33.99769991,33.80025391,33.80025391,0.831566926,32.82400391,37.78664063,M4.64,MAGIC family 4,160,control
160,1719,south,19,51,1719,12.29704343,0.72263227,NA,0.864797235,13.00211964,13.16488075,12.84621716,0.155902483,0.318663597,1.917139599,09-28-21,294,25.41407227,25.35118164,25.35118164,0.523530292,24.11583984,27.60791016,M4.64,MAGIC family 4,160,control
160,1719,south,19,51,1719,0.948068232,0.683404361,0.702237308,0.819417238,14.80369618,14.845994,14.78842068,0.015275507,0.057573318,0.014482223,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.64,MAGIC family 4,160,control
160,1719,south,19,51,1719,9.437330155,0.818469237,0.861973643,0.917973876,16.11975033,16.35024452,15.82739162,0.292358701,0.522852898,2.759085584,08-10-21,301,22.48228094,22.2696875,22.2696875,0.946390365,21.06550781,27.07904297,M4.64,MAGIC family 4,160,control
65,1720,south,20,51,1720,11.82947173,0.673412822,NA,0.899071574,12.98345329,13.19571781,12.86341095,0.120042338,0.332306862,1.420037448,09-28-21,288,26.25614658,26.22539063,26.22539063,0.796927304,24.76300781,29.06003906,M1.112,MAGIC family 1,65,control
65,1720,south,20,51,1720,1.19224845,0.695843215,0.721452773,0.820687473,14.81842307,14.90351009,14.79379177,0.0246313,0.109718323,0.029366629,07-06-21,NA,NA,NA,NA,NA,NA,NA,M1.112,MAGIC family 1,65,control
65,1720,south,20,51,1720,8.952478979,0.841703511,0.877281725,0.920066059,16.17473277,16.41428566,15.82660151,0.348131266,0.587684155,3.116637841,08-10-21,297,22.12892637,21.83775391,21.83775391,1.03424564,21.10939453,29.9996875,M1.112,MAGIC family 1,65,control
65,1720,south,20,51,1720,10.75287308,0.828115823,NA,0.921371102,16.08030235,16.30588722,15.78822374,0.292078609,0.517663479,3.140684213,08-24-21,308,33.53731369,33.39895508,33.39895508,0.691552013,32.63597656,40.30337891,M1.112,MAGIC family 1,65,control
128,1721,south,21,51,1721,10.6256073,0.613346994,NA,0.81648761,13.02090381,13.20241642,12.93789816,0.083005652,0.264518261,0.881985459,09-28-21,307,26.75831172,26.80736328,26.80736328,0.531751342,25.48744141,28.17787109,M3.71,MAGIC family 3,128,control
128,1721,south,21,51,1721,9.466840427,0.836646877,0.871881068,0.925780714,16.20879845,16.45051193,15.84778643,0.361012026,0.602725506,3.417643238,08-10-21,295,21.76492843,21.61925781,21.61925781,0.673483313,20.55208984,25.46927734,M3.71,MAGIC family 3,128,control
128,1721,south,21,51,1721,1.159203873,0.697683607,0.724831402,0.823979259,14.82914946,14.89666557,14.80244923,0.026700235,0.094216347,0.030951016,07-06-21,NA,NA,NA,NA,NA,NA,NA,M3.71,MAGIC family 3,128,control
128,1721,south,21,51,1721,11.6957382,0.829022085,NA,0.917104244,16.1402372,16.38489914,15.80607986,0.334157333,0.578819275,3.908216688,08-24-21,304,32.96138993,32.95341797,32.95341797,0.286216189,32.29765625,33.95683594,M3.71,MAGIC family 3,128,control
73,1722,south,22,51,1722,11.09610903,0.676319214,NA,0.85805434,12.98159402,13.23500443,12.86987019,0.111723832,0.365134239,1.239699818,09-28-21,288,26.33624329,26.30082031,26.30082031,0.93514524,24.83121094,28.87726563,M2.18,MAGIC family 2,73,control
73,1722,south,22,51,1722,4.80816621,0.747155963,0.798055232,0.906329274,15.99483563,16.26555634,15.8466053,0.148230325,0.418951035,0.71271604,08-10-21,288,27.81387845,26.85086914,26.85086914,4.780251009,21.86392578,39.28199219,M2.18,MAGIC family 2,73,control
73,1722,south,22,51,1722,6.743212408,0.760310991,NA,0.907627285,15.99021707,16.27974129,15.80128574,0.188931323,0.478455544,1.274004042,08-24-21,300,35.00759017,33.50897461,33.50897461,3.4200857,32.04833984,46.78609375,M2.18,MAGIC family 2,73,control
73,1722,south,22,51,1722,0.2673473,0.603706944,0.593958586,0.742911935,14.80810337,14.83120823,14.80966616,-0.001562786,0.021542072,-0.000417807,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.18,MAGIC family 2,73,control
115,1723,south,23,51,1723,13.32669534,0.677704387,NA,0.848957598,13.08008214,13.2478199,12.91684151,0.163240633,0.330978394,2.175458176,09-28-21,314,26.09192358,26.00679688,26.00679688,0.609831506,24.86304688,28.01552734,M3.32,MAGIC family 3,115,control
115,1723,south,23,51,1723,9.447124073,0.819432275,0.867825866,0.926919699,16.16639316,16.43051147,15.86086273,0.305530429,0.569648743,2.88638387,08-10-21,300,22.01035879,21.85330078,21.85330078,0.983326141,20.88951172,30.6671875,M3.32,MAGIC family 3,115,control
115,1723,south,23,51,1723,12.09407093,0.836928685,NA,0.922911882,16.1285652,16.37943077,15.80612373,0.322441465,0.573307037,3.899629947,08-24-21,302,32.12988339,32.20597656,32.20597656,0.480067271,30.97818359,33.20357422,M3.32,MAGIC family 3,115,control
115,1723,south,23,51,1723,0.830954446,0.662332294,0.676375508,0.790684879,14.80406458,14.81548023,14.79788113,0.006183452,0.017599106,0.005138167,07-06-21,NA,NA,NA,NA,NA,NA,NA,M3.32,MAGIC family 3,115,control
289,1724,south,24,51,1724,0.566261508,0.651244509,0.660472929,0.773104012,14.78999921,14.8015852,14.7836504,0.006348816,0.017934799,0.00359509,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.24,MAGIC family 8,289,control
289,1724,south,24,51,1724,7.928877574,0.825920161,0.859023631,0.912071407,16.17718294,16.36057663,15.87072372,0.306459213,0.489852905,2.429877585,08-10-21,294,22.21137642,21.93538086,21.93538086,0.960585121,20.98902344,26.64507813,M8.24,MAGIC family 8,289,control
289,1724,south,24,51,1724,10.34795327,0.829038092,NA,0.911121964,16.10118118,16.30408096,15.81114388,0.290037308,0.492937088,3.001292506,08-24-21,311,32.5993679,32.49029297,32.49029297,0.719228052,31.30830078,38.39445313,M8.24,MAGIC family 8,289,control
289,1724,south,24,51,1724,11.69060139,0.662854898,NA,0.83532083,13.04775204,13.19932175,12.91142273,0.136329313,0.287899017,1.593771662,09-28-21,288,26.15129252,26.06707031,26.06707031,0.682947252,24.99423828,28.53708984,M8.24,MAGIC family 8,289,control
250,1725,south,25,51,1725,0.792336224,0.663863268,0.671935141,0.801039159,14.78251339,14.80574799,14.77146578,0.011047614,0.034282207,0.008753425,07-06-21,NA,NA,NA,NA,NA,NA,NA,M7.7,MAGIC family 7,250,control
250,1725,south,25,51,1725,8.146753247,0.816189631,0.864387512,0.919323981,16.18250451,16.45131874,15.87176704,0.31073747,0.579551697,2.531501491,08-10-21,301,22.77256378,22.27451172,22.27451172,1.738233605,21.04914063,30.47119141,M7.7,MAGIC family 7,250,control
250,1725,south,25,51,1725,13.35536284,0.737906873,NA,0.880289972,13.13958527,13.37915039,12.92305374,0.216531524,0.456096649,2.891857067,09-28-21,312,25.38775629,25.31693359,25.31693359,0.524503603,24.281875,26.60015625,M7.7,MAGIC family 7,250,control
250,1725,south,25,51,1725,11.18070622,0.834014959,NA,0.922578514,16.13059029,16.47398567,15.8084116,0.322178696,0.665574074,3.602185353,08-24-21,297,33.53942597,33.34408203,33.34408203,1.012189239,32.18554688,40.1296875,M7.7,MAGIC family 7,250,control
3,1726,south,26,51,1726,11.41337788,0.671905915,NA,0.89434278,13.0474523,13.22369576,12.93221569,0.115236604,0.291480064,1.315238912,09-28-21,300,26.64278372,26.58212891,26.58212891,0.611690807,25.39097656,29.69273438,L88-63,MAGIC parent,3,control
3,1726,south,26,51,1726,7.24339495,0.810716838,0.857865393,0.914357781,16.1955262,16.43412971,15.86800289,0.327523311,0.566126823,2.372380695,08-10-21,300,23.07163939,21.9580957,21.9580957,2.933005813,20.87921875,37.18615234,L88-63,MAGIC parent,3,control
3,1726,south,26,51,1726,0.787458464,0.651868693,0.662747502,0.796527803,14.76078813,14.78316593,14.75392199,0.006866145,0.029243946,0.005406804,07-06-21,NA,NA,NA,NA,NA,NA,NA,L88-63,MAGIC parent,3,control
3,1726,south,26,51,1726,9.224729361,0.819597641,NA,0.916199863,16.07075365,16.33320808,15.80060768,0.270145964,0.532600403,2.49202341,08-24-21,324,34.29909336,33.73619141,33.73619141,1.704504721,32.85648438,44.79869141,L88-63,MAGIC parent,3,control
224,1727,south,27,51,1727,11.31229985,0.647171059,NA,0.863817751,13.03720903,13.1633482,12.94877291,0.088436124,0.214575291,1.000415949,09-28-21,312,27.9032984,27.65804688,27.65804688,1.176639161,25.91896484,35.68091797,M6.31,MAGIC family 6,224,control
224,1727,south,27,51,1727,0.47719185,0.627329828,0.632341206,0.761955202,14.75287087,14.76824665,14.7481432,0.004727677,0.020103455,0.002256009,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.31,MAGIC family 6,224,control
224,1727,south,27,51,1727,10.23472929,0.82282798,NA,0.910302043,16.02322953,16.19065094,15.80605698,0.217172553,0.384593964,2.222702288,08-24-21,300,35.48254544,35.23450195,35.23450195,1.38673524,34.25474609,47.71195313,M6.31,MAGIC family 6,224,control
224,1727,south,27,51,1727,7.627691267,0.829266367,0.858837187,0.903590322,16.0947954,16.23036385,15.87092209,0.223873314,0.359441757,1.707636525,08-10-21,299,23.78127835,22.28466797,22.28466797,3.933729244,21.29794922,43.66925781,M6.31,MAGIC family 6,224,control
258,1728,south,28,51,1728,6.517612633,0.80051415,0.836262614,0.897566617,16.14526699,16.3585434,15.85703087,0.288236116,0.501512527,1.878611354,08-10-21,300,23.00433372,21.82404297,21.82404297,2.996020342,20.77029297,39.52746094,M7.30,MAGIC family 7,258,control
258,1728,south,28,51,1728,8.740105175,0.810201244,NA,0.907094538,16.02577471,16.25324821,15.79857635,0.227198351,0.45467186,1.985737484,08-24-21,311,36.97682488,36.34115234,36.34115234,2.088121575,35.18953125,49.12261719,M7.30,MAGIC family 7,258,control
258,1728,south,28,51,1728,10.21409076,0.681724964,NA,0.849320292,13.07106352,13.23203945,12.93663597,0.134427548,0.295403481,1.373055171,09-28-21,288,27.63852051,27.19820313,27.19820313,1.600241533,25.99990234,33.95974609,M7.30,MAGIC family 7,258,control
258,1728,south,28,51,1728,0.403328902,0.626148195,0.621133506,0.779839218,14.73634773,14.75688744,14.73402023,0.002327493,0.022867203,0.000938745,07-06-21,NA,NA,NA,NA,NA,NA,NA,M7.30,MAGIC family 7,258,control
